date,plant_id,product_line,product_category,demand_units,raw_material_1,raw_material_2,raw_material_3,raw_material_4,economic_index,capacity_utilization,supply_chain_disruption,working_days_month,is_holiday,fuel_cost_index,labor_availability,inventory_level,lead_time_days,order_backlog
2023-04-17,Pune_Textiles,Blended_T03,Textiles,1482,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,120.95,0.741,0,22,0,61.53,1.039,1335,8,89
2023-04-17,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,634,Active_Ingredient,Lactose,Starch,Cellulose,120.95,0.792,0,22,0,61.53,0.892,1013,11,40
2023-04-17,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,724,Active_Ingredient,Lactose,Starch,Cellulose,120.95,0.905,0,22,0,61.53,0.907,1310,7,25
2023-04-17,Bangalore_Pharma,API_P03,Pharmaceuticals,867,Active_Ingredient,Lactose,Starch,Cellulose,120.95,1.0,0,22,0,61.53,0.987,1495,9,94
2023-04-18,Mumbai_Electronics,PCB_Assembly_001,Electronics,1230,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,121.95,0.82,0,22,0,55.51,0.896,1099,11,18
2023-04-18,Mumbai_Electronics,PCB_Assembly_002,Electronics,1068,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,121.95,0.712,0,22,0,55.51,0.89,1497,7,64
2023-04-18,Mumbai_Electronics,Component_001,Electronics,1222,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,121.95,0.815,0,22,0,55.51,0.964,1125,11,26
2023-04-18,Chennai_Automotive,Engine_Part_A01,Automotive,1315,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,121.95,1.0,0,22,0,55.51,0.955,1100,8,15
2023-04-18,Chennai_Automotive,Body_Part_B02,Automotive,984,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,121.95,0.82,0,22,0,55.51,0.918,1094,7,58
2023-04-18,Chennai_Automotive,Interior_C03,Automotive,1215,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,121.95,1.0,0,22,0,55.51,0.957,1012,7,92
2023-04-18,Pune_Textiles,Cotton_Fabric_T01,Textiles,1133,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,121.95,0.567,0,22,0,55.51,0.997,1167,10,26
2023-04-18,Pune_Textiles,Synthetic_T02,Textiles,1458,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,121.95,0.729,0,22,0,55.51,1.009,1455,11,84
2023-04-18,Pune_Textiles,Blended_T03,Textiles,875,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,121.95,0.625,1,22,0,55.51,0.716,1311,8,82
2023-04-18,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,776,Active_Ingredient,Lactose,Starch,Cellulose,121.95,0.97,0,22,0,55.51,1.024,1265,11,18
2023-04-18,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,788,Active_Ingredient,Lactose,Starch,Cellulose,121.95,0.985,0,22,0,55.51,0.897,1187,8,58
2023-04-18,Bangalore_Pharma,API_P03,Pharmaceuticals,669,Active_Ingredient,Lactose,Starch,Cellulose,121.95,0.836,0,22,0,55.51,0.876,1201,9,73
2023-04-19,Mumbai_Electronics,PCB_Assembly_001,Electronics,1177,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.29,0.785,0,22,0,59.3,1.015,1464,9,93
2023-04-19,Mumbai_Electronics,PCB_Assembly_002,Electronics,1369,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.29,0.913,0,22,0,59.3,0.88,1004,10,7
2023-04-19,Mumbai_Electronics,Component_001,Electronics,1203,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.29,0.802,0,22,0,59.3,1.042,1155,8,59
2023-04-19,Chennai_Automotive,Engine_Part_A01,Automotive,922,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.29,0.768,0,22,0,59.3,0.878,1195,10,57
2023-04-19,Chennai_Automotive,Body_Part_B02,Automotive,1044,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.29,0.87,0,22,0,59.3,0.933,1454,11,62
2023-04-19,Chennai_Automotive,Interior_C03,Automotive,1192,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.29,0.993,0,22,0,59.3,0.885,1080,7,76
2023-04-19,Pune_Textiles,Cotton_Fabric_T01,Textiles,1225,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.29,0.613,0,22,0,59.3,0.911,1360,8,31
2023-04-19,Pune_Textiles,Synthetic_T02,Textiles,1233,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.29,0.617,0,22,0,59.3,0.876,1471,7,48
2023-04-19,Pune_Textiles,Blended_T03,Textiles,1356,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.29,0.678,0,22,0,59.3,0.989,1426,11,24
2023-04-19,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,639,Active_Ingredient,Lactose,Starch,Cellulose,118.29,0.799,0,22,0,59.3,0.938,1191,9,78
2023-04-19,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,795,Active_Ingredient,Lactose,Starch,Cellulose,118.29,0.994,0,22,0,59.3,0.945,1197,11,77
2023-04-19,Bangalore_Pharma,API_P03,Pharmaceuticals,691,Active_Ingredient,Lactose,Starch,Cellulose,118.29,0.864,0,22,0,59.3,0.875,1396,11,80
2023-04-20,Mumbai_Electronics,PCB_Assembly_001,Electronics,989,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,121.51,0.659,0,22,0,61.3,0.877,1063,10,37
2023-04-20,Mumbai_Electronics,PCB_Assembly_002,Electronics,1079,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,121.51,0.719,0,22,0,61.3,0.956,1488,9,61
2023-04-20,Mumbai_Electronics,Component_001,Electronics,1167,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,121.51,0.778,0,22,0,61.3,1.01,1164,9,3
2023-04-20,Chennai_Automotive,Engine_Part_A01,Automotive,918,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,121.51,0.765,0,22,0,61.3,1.007,1104,10,23
2023-04-20,Chennai_Automotive,Body_Part_B02,Automotive,1139,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,121.51,0.949,0,22,0,61.3,1.014,1282,8,60
2023-04-20,Chennai_Automotive,Interior_C03,Automotive,1303,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,121.51,1.0,0,22,0,61.3,0.888,1141,7,11
2023-04-20,Pune_Textiles,Cotton_Fabric_T01,Textiles,1388,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,121.51,0.694,0,22,0,61.3,1.021,1460,10,42
2023-04-20,Pune_Textiles,Synthetic_T02,Textiles,1107,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,121.51,0.553,0,22,0,61.3,0.877,1145,11,71
2023-04-20,Pune_Textiles,Blended_T03,Textiles,1124,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,121.51,0.562,0,22,0,61.3,0.951,1102,9,53
2023-04-20,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,792,Active_Ingredient,Lactose,Starch,Cellulose,121.51,0.99,0,22,0,61.3,0.871,1115,7,65
2023-04-20,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,673,Active_Ingredient,Lactose,Starch,Cellulose,121.51,0.841,0,22,0,61.3,0.924,1208,10,74
2023-04-20,Bangalore_Pharma,API_P03,Pharmaceuticals,680,Active_Ingredient,Lactose,Starch,Cellulose,121.51,0.85,0,22,0,61.3,0.954,1469,8,46
2023-04-21,Mumbai_Electronics,PCB_Assembly_001,Electronics,1120,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.85,0.747,0,22,0,60.94,0.972,1101,9,72
2023-04-21,Mumbai_Electronics,PCB_Assembly_002,Electronics,928,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.85,0.885,1,22,0,60.94,0.649,1009,8,51
2023-04-21,Mumbai_Electronics,Component_001,Electronics,1106,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.85,0.737,0,22,0,60.94,0.954,1068,8,7
2023-04-21,Chennai_Automotive,Engine_Part_A01,Automotive,1161,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.85,0.968,0,22,0,60.94,0.903,1414,11,12
2023-04-21,Chennai_Automotive,Body_Part_B02,Automotive,942,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.85,0.785,0,22,0,60.94,0.865,1011,10,72
2023-04-21,Chennai_Automotive,Interior_C03,Automotive,961,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.85,0.801,0,22,0,60.94,0.881,1065,11,72
2023-04-21,Pune_Textiles,Cotton_Fabric_T01,Textiles,1354,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.85,0.677,0,22,0,60.94,1.005,1132,11,76
2023-04-21,Pune_Textiles,Synthetic_T02,Textiles,1086,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.85,0.543,0,22,0,60.94,0.912,1308,11,61
2023-04-21,Pune_Textiles,Blended_T03,Textiles,1408,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.85,0.704,0,22,0,60.94,0.862,1132,10,65
2023-04-21,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,852,Active_Ingredient,Lactose,Starch,Cellulose,118.85,1.0,0,22,0,60.94,1.006,1491,11,78
2023-04-21,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,806,Active_Ingredient,Lactose,Starch,Cellulose,118.85,1.0,0,22,0,60.94,0.968,1445,8,44
2023-04-21,Bangalore_Pharma,API_P03,Pharmaceuticals,796,Active_Ingredient,Lactose,Starch,Cellulose,118.85,0.995,0,22,0,60.94,0.971,1123,11,96
2023-04-22,Mumbai_Electronics,PCB_Assembly_001,Electronics,29,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,115.31,0.019,0,22,1,58.68,0.702,1471,10,83
2023-04-22,Mumbai_Electronics,PCB_Assembly_002,Electronics,37,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,115.31,0.025,0,22,1,58.68,0.682,1214,9,70
2023-04-22,Mumbai_Electronics,Component_001,Electronics,34,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,115.31,0.023,0,22,1,58.68,0.63,1084,8,14
2023-04-22,Chennai_Automotive,Engine_Part_A01,Automotive,38,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,115.31,0.032,0,22,1,58.68,0.714,1464,10,48
2023-04-22,Chennai_Automotive,Body_Part_B02,Automotive,35,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,115.31,0.029,0,22,1,58.68,0.66,1009,9,34
2023-04-22,Chennai_Automotive,Interior_C03,Automotive,33,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,115.31,0.028,0,22,1,58.68,0.754,1374,11,50
2023-04-22,Pune_Textiles,Cotton_Fabric_T01,Textiles,40,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,115.31,0.02,0,22,1,58.68,0.722,1324,10,5
2023-04-22,Pune_Textiles,Synthetic_T02,Textiles,32,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,115.31,0.016,0,22,1,58.68,0.676,1458,10,46
2023-04-22,Pune_Textiles,Blended_T03,Textiles,43,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,115.31,0.021,0,22,1,58.68,0.657,1421,11,1
2023-04-22,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,21,Active_Ingredient,Lactose,Starch,Cellulose,115.31,0.026,0,22,1,58.68,0.761,1457,8,50
2023-04-22,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,22,Active_Ingredient,Lactose,Starch,Cellulose,115.31,0.028,0,22,1,58.68,0.708,1004,8,84
2023-04-22,Bangalore_Pharma,API_P03,Pharmaceuticals,21,Active_Ingredient,Lactose,Starch,Cellulose,115.31,0.026,0,22,1,58.68,0.717,1167,7,56
2023-04-23,Mumbai_Electronics,PCB_Assembly_001,Electronics,36,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.84,0.024,0,22,1,62.18,0.679,1035,8,24
2023-04-23,Mumbai_Electronics,PCB_Assembly_002,Electronics,30,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.84,0.02,0,22,1,62.18,0.762,1128,8,81
2023-04-23,Mumbai_Electronics,Component_001,Electronics,38,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.84,0.025,0,22,1,62.18,0.742,1198,8,10
2023-04-23,Chennai_Automotive,Engine_Part_A01,Automotive,37,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.84,0.031,0,22,1,62.18,0.63,1253,9,69
2023-04-23,Chennai_Automotive,Body_Part_B02,Automotive,22,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.84,0.027,1,22,1,62.18,0.646,1104,10,65
2023-04-23,Chennai_Automotive,Interior_C03,Automotive,33,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.84,0.028,0,22,1,62.18,0.645,1224,8,57
2023-04-23,Pune_Textiles,Cotton_Fabric_T01,Textiles,40,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.84,0.02,0,22,1,62.18,0.632,1004,8,64
2023-04-23,Pune_Textiles,Synthetic_T02,Textiles,41,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.84,0.021,0,22,1,62.18,0.725,1396,11,2
2023-04-23,Pune_Textiles,Blended_T03,Textiles,35,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.84,0.018,0,22,1,62.18,0.667,1145,9,35
2023-04-23,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,19,Active_Ingredient,Lactose,Starch,Cellulose,117.84,0.024,0,22,1,62.18,0.645,1002,8,17
2023-04-23,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,21,Active_Ingredient,Lactose,Starch,Cellulose,117.84,0.026,0,22,1,62.18,0.638,1094,9,74
2023-04-23,Bangalore_Pharma,API_P03,Pharmaceuticals,25,Active_Ingredient,Lactose,Starch,Cellulose,117.84,0.031,0,22,1,62.18,0.752,1014,7,85
2023-04-24,Mumbai_Electronics,PCB_Assembly_001,Electronics,973,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,115.26,0.649,0,22,0,58.0,0.929,1072,11,40
2023-04-24,Mumbai_Electronics,PCB_Assembly_002,Electronics,1177,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,115.26,0.785,0,22,0,58.0,0.871,1368,11,43
2023-04-24,Mumbai_Electronics,Component_001,Electronics,1299,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,115.26,0.866,0,22,0,58.0,0.904,1314,7,45
2023-04-24,Chennai_Automotive,Engine_Part_A01,Automotive,959,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,115.26,0.799,0,22,0,58.0,1.041,1485,9,34
2023-04-24,Chennai_Automotive,Body_Part_B02,Automotive,1015,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,115.26,0.846,0,22,0,58.0,0.949,1036,9,53
2023-04-24,Chennai_Automotive,Interior_C03,Automotive,1029,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,115.26,0.858,0,22,0,58.0,0.932,1254,7,95
2023-04-24,Pune_Textiles,Cotton_Fabric_T01,Textiles,1133,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,115.26,0.567,0,22,0,58.0,0.876,1171,9,91
2023-04-24,Pune_Textiles,Synthetic_T02,Textiles,1115,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,115.26,0.557,0,22,0,58.0,1.042,1141,10,37
2023-04-24,Pune_Textiles,Blended_T03,Textiles,1390,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,115.26,0.695,0,22,0,58.0,0.923,1349,9,52
2023-04-24,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,765,Active_Ingredient,Lactose,Starch,Cellulose,115.26,0.956,0,22,0,58.0,0.877,1063,7,35
2023-04-24,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,739,Active_Ingredient,Lactose,Starch,Cellulose,115.26,0.924,0,22,0,58.0,0.892,1446,10,18
2023-04-24,Bangalore_Pharma,API_P03,Pharmaceuticals,706,Active_Ingredient,Lactose,Starch,Cellulose,115.26,0.882,0,22,0,58.0,0.877,1240,11,11
2023-04-25,Mumbai_Electronics,PCB_Assembly_001,Electronics,1079,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,120.4,0.719,0,22,0,62.39,0.94,1238,11,19
2023-04-25,Mumbai_Electronics,PCB_Assembly_002,Electronics,1114,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,120.4,0.743,0,22,0,62.39,0.986,1116,7,59
2023-04-25,Mumbai_Electronics,Component_001,Electronics,1062,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,120.4,0.708,0,22,0,62.39,0.949,1103,10,99
2023-04-25,Chennai_Automotive,Engine_Part_A01,Automotive,1169,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,120.4,0.974,0,22,0,62.39,0.994,1455,9,29
2023-04-25,Chennai_Automotive,Body_Part_B02,Automotive,1205,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,120.4,1.0,0,22,0,62.39,1.033,1161,7,47
2023-04-25,Chennai_Automotive,Interior_C03,Automotive,1092,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,120.4,0.91,0,22,0,62.39,0.926,1034,7,59
2023-04-25,Pune_Textiles,Cotton_Fabric_T01,Textiles,1262,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,120.4,0.631,0,22,0,62.39,0.875,1315,9,82
2023-04-25,Pune_Textiles,Synthetic_T02,Textiles,1456,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,120.4,0.728,0,22,0,62.39,0.978,1195,10,61
2023-04-25,Pune_Textiles,Blended_T03,Textiles,1021,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,120.4,0.73,1,22,0,62.39,0.718,1409,8,82
2023-04-25,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,655,Active_Ingredient,Lactose,Starch,Cellulose,120.4,0.819,0,22,0,62.39,1.016,1198,9,70
2023-04-25,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,803,Active_Ingredient,Lactose,Starch,Cellulose,120.4,1.0,0,22,0,62.39,0.976,1493,7,49
2023-04-25,Bangalore_Pharma,API_P03,Pharmaceuticals,638,Active_Ingredient,Lactose,Starch,Cellulose,120.4,0.797,0,22,0,62.39,0.962,1296,7,97
2023-04-26,Mumbai_Electronics,PCB_Assembly_001,Electronics,1247,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,120.32,0.831,0,22,0,56.14,0.922,1026,10,68
2023-04-26,Mumbai_Electronics,PCB_Assembly_002,Electronics,975,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,120.32,0.65,0,22,0,56.14,1.004,1165,11,84
2023-04-26,Mumbai_Electronics,Component_001,Electronics,1163,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,120.32,0.775,0,22,0,56.14,0.859,1053,8,44
2023-04-26,Chennai_Automotive,Engine_Part_A01,Automotive,1249,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,120.32,1.0,0,22,0,56.14,0.873,1351,9,56
2023-04-26,Chennai_Automotive,Body_Part_B02,Automotive,1159,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,120.32,0.966,0,22,0,56.14,0.948,1326,11,13
2023-04-26,Chennai_Automotive,Interior_C03,Automotive,916,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,120.32,0.763,0,22,0,56.14,0.945,1100,10,52
2023-04-26,Pune_Textiles,Cotton_Fabric_T01,Textiles,1359,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,120.32,0.679,0,22,0,56.14,0.974,1018,10,51
2023-04-26,Pune_Textiles,Synthetic_T02,Textiles,1143,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,120.32,0.572,0,22,0,56.14,0.978,1083,11,42
2023-04-26,Pune_Textiles,Blended_T03,Textiles,1428,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,120.32,0.714,0,22,0,56.14,0.969,1246,7,55
2023-04-26,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,811,Active_Ingredient,Lactose,Starch,Cellulose,120.32,1.0,0,22,0,56.14,1.023,1494,10,0
2023-04-26,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,799,Active_Ingredient,Lactose,Starch,Cellulose,120.32,0.999,0,22,0,56.14,0.959,1090,10,77
2023-04-26,Bangalore_Pharma,API_P03,Pharmaceuticals,745,Active_Ingredient,Lactose,Starch,Cellulose,120.32,0.931,0,22,0,56.14,1.013,1197,8,90
2023-04-27,Mumbai_Electronics,PCB_Assembly_001,Electronics,1039,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,119.87,0.693,0,22,0,60.32,0.906,1013,11,8
2023-04-27,Mumbai_Electronics,PCB_Assembly_002,Electronics,1036,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,119.87,0.691,0,22,0,60.32,0.871,1011,11,81
2023-04-27,Mumbai_Electronics,Component_001,Electronics,935,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,119.87,0.623,0,22,0,60.32,0.856,1249,7,34
2023-04-27,Chennai_Automotive,Engine_Part_A01,Automotive,1163,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,119.87,0.969,0,22,0,60.32,1.034,1004,10,77
2023-04-27,Chennai_Automotive,Body_Part_B02,Automotive,1236,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,119.87,1.0,0,22,0,60.32,1.038,1076,9,12
2023-04-27,Chennai_Automotive,Interior_C03,Automotive,1094,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,119.87,0.912,0,22,0,60.32,0.966,1447,9,14
2023-04-27,Pune_Textiles,Cotton_Fabric_T01,Textiles,1414,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,119.87,0.707,0,22,0,60.32,0.951,1085,7,66
2023-04-27,Pune_Textiles,Synthetic_T02,Textiles,1179,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,119.87,0.59,0,22,0,60.32,0.977,1182,9,7
2023-04-27,Pune_Textiles,Blended_T03,Textiles,1160,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,119.87,0.58,0,22,0,60.32,0.948,1378,9,46
2023-04-27,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,816,Active_Ingredient,Lactose,Starch,Cellulose,119.87,1.0,0,22,0,60.32,0.886,1454,9,22
2023-04-27,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,771,Active_Ingredient,Lactose,Starch,Cellulose,119.87,0.964,0,22,0,60.32,0.912,1135,8,34
2023-04-27,Bangalore_Pharma,API_P03,Pharmaceuticals,714,Active_Ingredient,Lactose,Starch,Cellulose,119.87,0.892,0,22,0,60.32,0.936,1437,9,35
2023-04-28,Mumbai_Electronics,PCB_Assembly_001,Electronics,1198,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.7,0.799,0,22,0,58.08,0.87,1492,8,27
2023-04-28,Mumbai_Electronics,PCB_Assembly_002,Electronics,990,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.7,0.66,0,22,0,58.08,0.916,1164,11,81
2023-04-28,Mumbai_Electronics,Component_001,Electronics,830,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.7,0.791,1,22,0,58.08,0.767,1440,10,26
2023-04-28,Chennai_Automotive,Engine_Part_A01,Automotive,1137,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.7,0.948,0,22,0,58.08,1.017,1434,7,57
2023-04-28,Chennai_Automotive,Body_Part_B02,Automotive,1001,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.7,0.834,0,22,0,58.08,0.996,1253,9,51
2023-04-28,Chennai_Automotive,Interior_C03,Automotive,1017,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.7,0.848,0,22,0,58.08,0.992,1358,8,22
2023-04-28,Pune_Textiles,Cotton_Fabric_T01,Textiles,1349,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.7,0.674,0,22,0,58.08,0.906,1186,9,5
2023-04-28,Pune_Textiles,Synthetic_T02,Textiles,1480,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.7,0.74,0,22,0,58.08,0.875,1195,7,9
2023-04-28,Pune_Textiles,Blended_T03,Textiles,1273,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.7,0.636,0,22,0,58.08,0.903,1134,7,29
2023-04-28,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,672,Active_Ingredient,Lactose,Starch,Cellulose,118.7,0.84,0,22,0,58.08,1.04,1494,9,82
2023-04-28,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,617,Active_Ingredient,Lactose,Starch,Cellulose,118.7,0.771,0,22,0,58.08,0.888,1014,8,44
2023-04-28,Bangalore_Pharma,API_P03,Pharmaceuticals,823,Active_Ingredient,Lactose,Starch,Cellulose,118.7,1.0,0,22,0,58.08,0.861,1107,8,42
2023-04-29,Mumbai_Electronics,PCB_Assembly_001,Electronics,23,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,115.75,0.023,1,22,1,60.57,0.745,1341,9,46
2023-04-29,Mumbai_Electronics,PCB_Assembly_002,Electronics,29,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,115.75,0.019,0,22,1,60.57,0.715,1110,11,42
2023-04-29,Mumbai_Electronics,Component_001,Electronics,29,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,115.75,0.019,0,22,1,60.57,0.733,1048,7,98
2023-04-29,Chennai_Automotive,Engine_Part_A01,Automotive,28,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,115.75,0.023,0,22,1,60.57,0.727,1211,9,2
2023-04-29,Chennai_Automotive,Body_Part_B02,Automotive,29,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,115.75,0.024,0,22,1,60.57,0.722,1127,10,53
2023-04-29,Chennai_Automotive,Interior_C03,Automotive,36,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,115.75,0.03,0,22,1,60.57,0.693,1038,10,66
2023-04-29,Pune_Textiles,Cotton_Fabric_T01,Textiles,38,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,115.75,0.019,0,22,1,60.57,0.718,1456,10,17
